source_rank,city,state,country,region,latitude,longitude,numbeo_quality_of_life_index,purchasing_power_index,safety_index,healthcare_index,cost_of_living_index,property_price_to_income_ratio,traffic_commute_index,pollution_index,climate_index,is_required_city,source_period,source_url,source_note,purchasing_power_score,safety_score,healthcare_score,climate_score,affordability_score,housing_affordability_score,low_pollution_score,low_traffic_score,personalization_adjustment,practical_score,daily_life_score,food_scene_score,culture_score,outdoors_score,transit_score,airport_score,nightlife_score,friendliness_score,pace_of_life,baseline_lifestyle_score,data_quality,method_version,lifestyle_score,lifestyle_fit_score
44.0,Wellington,,New Zealand,Oceania,-41.2833,174.7667,195.3,136.5,66.5,64.1,66.0,8.3,38.7,24.8,97.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,65.71576763485479,68.4659090909091,52.371134020618534,97.42990654205606,53.30188679245283,93.7375745526839,85.21634615384616,56.27376425855512,73.51868679562284,192.6,73.0,67.0,72.0,52.1,69.6,79.5,50.3,,slow,66.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,66.7,98.4
45.0,Plzen,,Czech Republic,Europe,49.7384,13.3736,195.0,123.4,69.8,76.1,50.4,10.9,21.6,30.0,81.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,58.92116182572615,73.15340909090908,77.11340206185565,78.38785046728972,68.01886792452831,91.1530815109344,78.96634615384616,88.78326996197718,76.53051404444963,196.1,65.9,59.7,68.4,49.3,66.7,66.9,57.7,,slow,62.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,62.3,77.6
46.0,Orlando,FL,United States,North America,28.55,-81.3833,194.9,168.5,50.5,61.6,69.8,3.1,36.8,34.5,87.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,82.31327800829875,45.73863636363637,47.21649484536082,85.16355140186916,49.716981132075475,98.9065606361829,73.5576923076923,59.88593155893536,69.85601394590448,187.9,49.4,55.0,49.1,7.7,41.7,91.4,34.7,,moderate,45.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,45.5,0.0
47.0,Melbourne,,Australia,Oceania,-37.8333,145.0,194.8,155.3,55.7,72.1,76.5,8.0,42.0,28.1,94.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,75.46680497925313,53.125,68.86597938144328,93.45794392523364,43.39622641509434,94.03578528827038,81.25,49.999999999999986,71.76405070856734,190.2,90.9,80.4,81.9,57.6,90.6,82.2,77.8,,moderate,80.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,80.8,168.0
48.0,Jacksonville,FL,United States,North America,30.3333,-81.6667,194.7,170.2,43.6,69.0,64.3,2.7,34.9,38.2,87.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,83.19502074688796,35.9375,62.4742268041237,85.8644859813084,54.905660377358494,99.3041749502982,69.11057692307692,63.49809885931559,70.64403354816166,188.8,47.3,50.4,47.8,22.4,42.1,78.2,36.8,,moderate,45.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,45.4,0.0
49.0,Pittsburgh,PA,United States,North America,40.4333,-80.0,193.9,177.0,60.6,71.0,67.6,2.8,37.7,46.9,72.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,86.72199170124482,60.08522727272726,66.59793814432989,67.52336448598129,51.79245283018869,99.20477137176938,58.65384615384615,58.17490494296577,70.55221743189146,188.2,73.1,63.6,67.9,58.7,77.6,80.0,50.6,,moderate,67.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,67.8,103.7
50.0,Madison,WI,United States,North America,43.0667,-89.3833,193.7,170.8,63.4,67.9,68.5,3.8,34.9,33.8,51.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,83.50622406639005,64.06249999999999,60.206185567010316,43.57476635514018,50.943396226415096,98.2107355864811,74.39903846153847,63.49809885931559,68.30780581262965,185.4,67.5,56.7,59.9,71.7,29.4,55.4,50.1,,moderate,56.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,56.7,51.2
51.0,Spokane,WA,United States,North America,47.6667,-117.4333,193.7,165.0,43.4,66.0,70.5,3.3,29.1,26.8,67.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,80.49792531120332,35.65340909090908,56.288659793814425,61.6822429906542,49.056603773584904,98.70775347912524,82.8125,74.52471482889733,67.74944747041344,184.7,47.3,50.0,53.0,34.2,36.3,73.2,31.5,,moderate,46.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,46.0,0.8
52.0,Boise,ID,United States,North America,43.6167,-116.2,193.4,177.2,61.6,64.5,67.6,6.0,37.5,36.5,65.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,86.82572614107883,61.50568181818181,53.19587628865978,59.34579439252335,51.79245283018869,96.02385685884691,71.15384615384616,58.555133079847906,69.0248897168489,186.1,44.0,50.0,52.4,21.3,26.2,77.3,26.1,,moderate,41.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,41.6,0.0
53.0,Oklahoma City,OK,United States,North America,35.4667,-97.5167,192.9,156.0,49.3,63.7,68.4,2.8,32.1,29.7,77.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,75.8298755186722,44.0340909090909,51.546391752577314,73.94859813084112,51.037735849056595,99.20477137176938,79.32692307692308,68.8212927756654,69.02583473497828,185.8,55.5,49.4,57.2,26.3,47.0,78.0,33.8,,moderate,49.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,49.3,16.4
54.0,Tampa,FL,United States,North America,27.95,-82.45,192.9,156.4,55.2,66.2,68.3,4.1,36.5,34.2,84.7,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,76.03734439834025,52.41477272727273,56.70103092783505,82.2429906542056,51.132075471698116,97.91252485089463,73.91826923076923,60.45627376425855,70.51190983406308,187.6,59.4,58.3,55.9,42.4,58.0,88.2,40.2,,moderate,56.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,56.9,52.2
55.0,Richmond,VA,United States,North America,37.5333,-77.4333,192.5,170.3,49.3,65.9,68.8,3.2,40.1,35.3,81.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,83.24688796680498,44.0340909090909,56.08247422680412,78.27102803738318,50.66037735849057,98.80715705765408,72.59615384615385,53.61216730038022,68.94899186882284,185.5,60.3,59.6,71.2,41.7,32.3,77.7,40.3,,moderate,54.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,54.6,41.3
56.0,Cincinnati,OH,United States,North America,39.1,-84.5167,192.5,170.9,50.5,68.6,62.9,3.4,33.0,40.2,73.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,83.55809128630706,45.73863636363637,61.649484536082454,68.80841121495327,56.22641509433962,98.60834990059642,66.70673076923077,67.11026615969581,69.67631297075883,186.4,60.3,57.7,71.6,49.1,54.5,84.0,50.6,,moderate,60.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,60.5,69.1
57.0,Raleigh,NC,United States,North America,35.7833,-78.6333,192.4,173.2,51.0,65.2,65.7,3.5,39.8,39.7,83.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,84.75103734439834,46.44886363636363,54.63917525773196,81.30841121495327,53.58490566037736,98.5089463220676,67.3076923076923,54.18250950570342,69.62401705081793,186.3,57.6,56.5,55.5,37.4,41.0,81.5,49.7,,moderate,53.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,53.2,34.7
58.0,Austin,TX,United States,North America,30.2667,-97.75,192.3,180.0,56.0,64.8,69.4,5.3,40.5,42.8,82.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,88.27800829875518,53.55113636363637,53.81443298969071,79.20560747663549,50.094339622641506,96.71968190854871,63.581730769230774,52.85171102661596,69.69738654795425,186.3,70.9,62.5,74.4,52.1,44.8,83.7,57.1,,moderate,63.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,63.3,82.3
59.0,Tallinn,,Estonia,Europe,59.437,24.7536,192.3,107.0,78.4,73.9,63.7,10.1,24.4,18.2,64.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,50.41493775933611,85.36931818181819,72.57731958762888,58.41121495327102,55.471698113207545,91.94831013916502,93.14903846153847,83.46007604562737,73.38738037583877,190.9,85.5,69.8,82.5,55.1,77.5,81.9,74.6,,slow,75.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,75.5,141.8
60.0,Tulsa,OK,United States,North America,36.15,-96.0,191.9,154.9,48.0,68.7,63.7,2.6,35.1,32.2,79.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,75.25933609958506,42.18749999999999,61.855670103092784,75.93457943925233,55.471698113207545,99.40357852882704,76.32211538461539,63.11787072243345,69.59448454248458,186.0,51.2,45.8,50.9,20.4,32.5,77.1,30.4,,moderate,43.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,43.4,0.0
61.0,Charlotte,NC,United States,North America,35.2167,-80.85,191.6,159.2,51.0,67.9,69.7,3.9,35.8,35.9,84.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,77.48962655601659,46.44886363636363,60.206185567010316,81.4252336448598,49.81132075471698,98.11133200795229,71.875,61.78707224334601,69.88921623328618,186.2,63.5,60.1,62.2,39.0,63.9,94.8,51.3,,moderate,61.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,61.1,72.0
62.0,Omaha,NE,United States,North America,41.2667,-95.9333,191.6,162.2,53.5,69.3,65.7,2.4,27.4,37.6,59.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,79.04564315352697,50.0,63.09278350515463,53.154205607476634,53.58490566037736,99.6023856858847,69.83173076923077,77.75665399239543,68.69694255974906,184.7,57.1,52.4,60.7,50.8,32.7,78.9,43.6,,moderate,53.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,53.2,34.7
63.0,Columbus,OH,United States,North America,39.9612,-82.9988,191.3,153.9,50.7,68.6,70.2,3.3,31.2,31.4,71.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,74.74066390041494,46.02272727272727,61.649484536082454,66.58878504672896,49.33962264150943,98.70775347912524,77.28365384615385,70.53231939163499,68.78949749638754,184.7,64.6,59.8,63.7,40.7,36.6,81.9,52.0,,moderate,56.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,56.4,49.8
64.0,Nanaimo,BC,Canada,North America,49.1659,-123.9401,191.3,139.6,47.1,61.4,61.2,5.9,26.0,27.6,92.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,67.32365145228215,40.90909090909091,46.804123711340196,91.12149532710279,57.83018867924528,96.12326043737575,81.85096153846153,80.41825095057034,71.01197720683948,187.4,57.3,52.6,48.4,46.0,42.6,72.9,32.6,,slow,50.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,50.4,21.6
65.0,Sacramento,CA,United States,North America,38.5833,-121.5,190.8,163.2,50.6,67.4,76.8,4.4,27.1,46.9,90.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,79.5643153526971,45.88068181818181,59.175257731958766,89.13551401869158,43.11320754716982,97.61431411530815,58.65384615384615,78.32699619771863,70.75615455880113,186.8,68.8,62.2,56.5,33.8,71.5,79.8,46.6,,moderate,60.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,60.0,66.8
66.0,Kansas City,MO,United States,North America,39.0997,-94.5786,190.4,162.9,41.4,68.6,66.5,2.9,32.6,33.3,75.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,79.40871369294607,32.81249999999999,61.649484536082454,71.02803738317756,52.83018867924528,99.10536779324056,75.0,67.87072243346006,68.0882323952834,183.4,58.9,57.7,69.5,38.7,51.6,79.5,53.8,,moderate,57.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,57.7,55.9
67.0,Reno,NV,United States,North America,39.5167,-119.8167,189.9,158.1,54.3,62.6,75.1,3.9,29.1,30.4,62.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,76.91908713692945,51.13636363636363,49.27835051546391,56.074766355140184,44.716981132075475,98.11133200795229,78.48557692307692,74.52471482889733,67.0367947104092,181.8,57.8,56.2,54.3,39.1,33.1,76.1,50.2,,moderate,51.6,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,51.6,27.2
68.0,Edmonton,,Canada,North America,53.55,-113.4667,189.9,161.2,53.2,76.7,63.2,3.3,27.9,28.6,32.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,78.52697095435684,49.57386363636364,78.35051546391753,20.794392523364486,55.943396226415096,98.70775347912524,80.64903846153845,76.80608365019012,66.31535046918765,180.9,74.2,64.8,62.6,36.1,80.2,77.8,47.0,,slow,63.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,63.9,85.2
69.0,Cambridge,,United Kingdom,Europe,52.2053,0.1218,189.9,152.6,59.5,71.6,74.1,8.8,39.5,36.2,91.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,74.06639004149376,58.52272727272727,67.83505154639174,90.07009345794393,45.660377358490564,93.24055666003976,71.51442307692307,54.752851711026615,71.3612354841139,187.1,68.5,59.4,60.3,61.6,42.4,84.8,41.4,,moderate,59.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,59.9,66.3
70.0,Colorado Springs,CO,United States,North America,38.8333,-104.8167,189.9,157.8,58.4,61.9,72.4,2.9,26.0,31.8,51.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,76.76348547717843,56.96022727272726,47.835051546391746,43.34112149532709,47.264150943396224,99.10536779324056,76.80288461538461,80.41825095057034,66.6575641113453,181.4,65.7,54.3,58.4,60.4,30.8,73.6,39.3,,moderate,55.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,55.0,43.2
71.0,Sydney,,Australia,Oceania,-33.8833,151.2,189.7,136.1,66.1,74.6,77.8,11.3,43.5,28.7,97.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,65.50829875518673,67.89772727272727,74.02061855670101,96.72897196261681,42.169811320754725,90.75546719681908,80.52884615384616,47.14828897338402,72.52032627857106,188.4,94.0,80.8,85.7,77.1,95.4,90.3,74.0,,moderate,86.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,86.1,194.2
